                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    160,                0.82834,                0.54845,                 1.0697,                0.93237,                 0.9538,                0.97287,                0.76678,                0.81419,                0.35892,                 1.2113,               0.004753,               0.004753,               0.004753
                    161,                0.83086,                0.54645,                 1.0707,                0.93076,                0.95389,                0.97311,                 0.7682,                 0.8089,                0.35602,                 1.2072,                0.00472,                0.00472,                0.00472
                    162,                0.83103,                0.54852,                 1.0749,                0.93334,                0.95295,                0.97424,                0.77103,                 0.8059,                0.35399,                 1.2061,               0.004687,               0.004687,               0.004687
                    163,                0.82851,                0.54833,                 1.0682,                0.92057,                0.96496,                0.97477,                0.77392,                0.80662,                0.35457,                 1.2061,               0.004654,               0.004654,               0.004654
                    164,                0.83043,                0.54977,                 1.0636,                0.93651,                0.95078,                0.97513,                0.77251,                0.80701,                0.35321,                 1.2071,               0.004621,               0.004621,               0.004621
                    165,                0.83014,                0.55265,                  1.069,                0.93167,                0.95505,                0.97413,                0.77289,                 0.8061,                0.35344,                 1.2063,               0.004588,               0.004588,               0.004588
                    166,                0.82579,                0.54275,                 1.0665,                0.92396,                0.96144,                0.97305,                0.76988,                0.80588,                0.35348,                 1.2062,               0.004555,               0.004555,               0.004555
                    167,                0.82448,                0.54164,                  1.063,                0.93216,                0.95777,                0.97223,                0.76886,                0.80723,                0.35415,                  1.207,               0.004522,               0.004522,               0.004522
                    168,                0.82097,                0.54145,                 1.0639,                0.93418,                0.95829,                0.97387,                  0.771,                0.80477,                0.35261,                 1.2044,               0.004489,               0.004489,               0.004489
                    169,                0.82142,                0.53745,                 1.0668,                0.93903,                0.95468,                0.97336,                0.77047,                0.80295,                 0.3506,                 1.2028,               0.004456,               0.004456,               0.004456
                    170,                0.82292,                0.54014,                 1.0637,                0.93304,                0.95494,                0.97349,                0.77164,                0.80268,                0.35105,                  1.203,               0.004423,               0.004423,               0.004423
                    171,                0.81853,                0.54177,                 1.0638,                0.92824,                0.96289,                0.97272,                0.77044,                0.80423,                0.35154,                 1.2044,                0.00439,                0.00439,                0.00439
                    172,                0.81887,                0.54041,                 1.0585,                0.93365,                0.96121,                0.97391,                0.77031,                0.80521,                 0.3513,                 1.2057,               0.004357,               0.004357,               0.004357
                    173,                0.82527,                0.53958,                 1.0663,                 0.9311,                0.96031,                0.97511,                0.77319,                0.80169,                0.34987,                 1.2037,               0.004324,               0.004324,               0.004324
                    174,                 0.8162,                0.53744,                 1.0652,                0.93301,                0.95329,                0.97382,                0.77162,                  0.802,                 0.3502,                  1.204,               0.004291,               0.004291,               0.004291
                    175,                0.81906,                0.54009,                 1.0727,                0.93627,                0.95223,                0.97398,                0.77301,                0.80365,                0.34979,                 1.2044,               0.004258,               0.004258,               0.004258
                    176,                0.81517,                0.53254,                 1.0622,                0.93745,                0.95384,                0.97394,                0.77407,                0.80278,                0.34949,                 1.2042,               0.004225,               0.004225,               0.004225
                    177,                0.81819,                0.53972,                  1.064,                0.93843,                0.95083,                0.97282,                0.77083,                0.80397,                 0.3492,                  1.204,               0.004192,               0.004192,               0.004192
                    178,                0.81899,                0.53197,                 1.0617,                0.94032,                0.95033,                0.97329,                 0.7712,                0.80433,                0.34964,                 1.2044,               0.004159,               0.004159,               0.004159
                    179,                0.81064,                0.53012,                 1.0535,                0.94246,                 0.9522,                0.97384,                0.77283,                0.80077,                0.34823,                 1.2011,               0.004126,               0.004126,               0.004126
                    180,                0.80978,                 0.5332,                 1.0563,                0.93777,                0.95627,                0.97385,                0.77259,                0.80045,                0.34765,                 1.2008,               0.004093,               0.004093,               0.004093
                    181,                0.80798,                0.53255,                 1.0568,                0.93615,                0.95869,                0.97455,                 0.7725,                0.80069,                0.34697,                 1.2014,                0.00406,                0.00406,                0.00406
                    182,                0.81023,                0.53375,                 1.0629,                0.93713,                0.95592,                0.97481,                 0.7739,                0.79992,                0.34714,                 1.2008,               0.004027,               0.004027,               0.004027
                    183,                0.81016,                0.53143,                 1.0573,                 0.9369,                0.95565,                0.97506,                0.77315,                0.79958,                0.34787,                 1.2006,               0.003994,               0.003994,               0.003994
                    184,                0.80691,                0.53372,                 1.0553,                0.93404,                0.95535,                0.97485,                0.77359,                 0.7995,                0.34831,                 1.2009,               0.003961,               0.003961,               0.003961
                    185,                 0.8051,                  0.523,                 1.0573,                0.93194,                0.95953,                0.97459,                0.77315,                    0.8,                 0.3467,                 1.2015,               0.003928,               0.003928,               0.003928
                    186,                0.80631,                0.52977,                 1.0516,                0.94419,                0.94748,                0.97425,                0.77375,                0.79961,                0.34633,                  1.201,               0.003895,               0.003895,               0.003895
                    187,                0.80335,                0.52116,                 1.0549,                 0.9385,                0.95783,                0.97551,                0.77642,                0.79798,                0.34592,                 1.1998,               0.003862,               0.003862,               0.003862
                    188,                0.80498,                0.52523,                 1.0548,                0.94028,                 0.9535,                0.97438,                0.77444,                0.79773,                0.34535,                 1.1993,               0.003829,               0.003829,               0.003829
                    189,                0.80266,                0.52519,                 1.0504,                0.93492,                0.96098,                 0.9738,                0.77479,                0.79617,                0.34561,                 1.1973,               0.003796,               0.003796,               0.003796
                    190,                0.80304,                0.52693,                 1.0551,                0.93338,                0.95936,                0.97456,                0.77526,                0.79539,                0.34539,                 1.1966,               0.003763,               0.003763,               0.003763
                    191,                0.80554,                0.53006,                  1.062,                0.93111,                0.96168,                0.97395,                0.77361,                0.79518,                0.34605,                 1.1967,                0.00373,                0.00373,                0.00373
                    192,                0.79762,                0.52002,                 1.0509,                0.92928,                0.96168,                0.97373,                0.77397,                0.79577,                0.34601,                 1.1973,               0.003697,               0.003697,               0.003697
                    193,                0.80237,                0.52609,                 1.0514,                0.92986,                0.95979,                0.97414,                0.77516,                0.79424,                0.34497,                 1.1957,               0.003664,               0.003664,               0.003664
                    194,                0.80009,                0.52239,                 1.0489,                0.92899,                0.96036,                0.97382,                 0.7753,                0.79333,                0.34525,                 1.1951,               0.003631,               0.003631,               0.003631
                    195,                0.79968,                0.52336,                 1.0516,                 0.9305,                0.96024,                0.97376,                0.77457,                0.79269,                0.34478,                 1.1946,               0.003598,               0.003598,               0.003598
                    196,                0.79826,                0.51852,                 1.0489,                0.93406,                0.95466,                0.97376,                 0.7746,                0.79208,                0.34433,                 1.1947,               0.003565,               0.003565,               0.003565
                    197,                0.79565,                0.51942,                 1.0517,                0.94172,                0.95278,                0.97423,                0.77545,                0.79194,                0.34404,                 1.1949,               0.003532,               0.003532,               0.003532
                    198,                0.79425,                0.51653,                 1.0495,                0.93674,                0.95796,                0.97426,                0.77558,                0.79067,                0.34479,                 1.1944,               0.003499,               0.003499,               0.003499
                    199,                0.79655,                 0.5186,                 1.0471,                0.93563,                0.95988,                0.97466,                0.77757,                0.79022,                0.34429,                 1.1947,               0.003466,               0.003466,               0.003466
                    200,                0.79614,                 0.5172,                 1.0454,                0.92789,                 0.9664,                0.97372,                  0.777,                0.79045,                0.34529,                 1.1948,               0.003433,               0.003433,               0.003433
                    201,                0.78666,                0.51215,                 1.0517,                0.93098,                0.96643,                0.97259,                0.77571,                0.79088,                0.34478,                 1.1948,                 0.0034,                 0.0034,                 0.0034
                    202,                0.79333,                0.51828,                 1.0442,                0.93305,                 0.9629,                 0.9733,                0.77546,                0.79094,                0.34403,                 1.1959,               0.003367,               0.003367,               0.003367
                    203,                0.78716,                0.51351,                 1.0415,                0.93559,                0.96438,                 0.9739,                0.77794,                0.79154,                 0.3438,                 1.1957,               0.003334,               0.003334,               0.003334
                    204,                 0.7907,                0.51531,                 1.0416,                0.93536,                 0.9642,                0.97307,                0.77552,                0.79183,                0.34383,                 1.1956,               0.003301,               0.003301,               0.003301
                    205,                0.78726,                 0.5105,                 1.0477,                0.93428,                 0.9656,                0.97359,                0.77612,                0.79187,                0.34384,                 1.1956,               0.003268,               0.003268,               0.003268
                    206,                0.78311,                0.50958,                 1.0472,                0.93481,                0.96497,                0.97365,                0.77796,                0.79059,                0.34269,                 1.1943,               0.003235,               0.003235,               0.003235
                    207,                0.78443,                0.50804,                 1.0426,                0.93442,                0.96541,                0.97391,                0.77729,                0.78999,                0.34169,                 1.1933,               0.003202,               0.003202,               0.003202
                    208,                0.78952,                0.51168,                 1.0498,                0.93242,                0.96638,                0.97368,                0.77701,                0.79029,                0.34191,                 1.1934,               0.003169,               0.003169,               0.003169
                    209,                0.78507,                0.51095,                 1.0433,                0.93322,                0.96455,                0.97387,                 0.7786,                0.79095,                0.34239,                 1.1939,               0.003136,               0.003136,               0.003136
                    210,                0.78213,                0.50663,                 1.0427,                0.93415,                0.96509,                0.97284,                0.77696,                0.79145,                 0.3428,                 1.1942,               0.003103,               0.003103,               0.003103
                    211,                0.78242,                0.50485,                 1.0386,                0.93472,                 0.9616,                0.97275,                0.77721,                0.79115,                 0.3422,                 1.1939,                0.00307,                0.00307,                0.00307
                    212,                0.78377,                0.51213,                 1.0416,                0.93094,                0.96715,                0.97226,                0.77516,                0.79207,                0.34291,                 1.1949,               0.003037,               0.003037,               0.003037
                    213,                0.78332,                0.51064,                 1.0432,                0.93132,                0.96932,                0.97249,                0.77606,                0.79191,                0.34266,                 1.1949,               0.003004,               0.003004,               0.003004
                    214,                0.77802,                0.50629,                 1.0392,                0.93155,                0.96947,                0.97229,                0.77595,                0.79202,                0.34252,                  1.195,               0.002971,               0.002971,               0.002971
                    215,                0.77851,                 0.5038,                 1.0362,                0.93246,                0.96767,                0.97251,                 0.7765,                0.79211,                0.34222,                 1.1955,               0.002938,               0.002938,               0.002938
                    216,                0.77376,                0.50065,                 1.0401,                0.93159,                0.96756,                0.97364,                0.77794,                0.79143,                 0.3417,                 1.1952,               0.002905,               0.002905,               0.002905
                    217,                0.77472,                0.50269,                 1.0358,                0.93357,                  0.966,                0.97366,                0.77816,                0.79048,                 0.3415,                 1.1948,               0.002872,               0.002872,               0.002872
                    218,                0.77598,                0.50161,                 1.0394,                0.93774,                0.96071,                0.97415,                0.77765,                0.78993,                0.34135,                 1.1947,               0.002839,               0.002839,               0.002839
                    219,                0.77837,                0.51118,                 1.0456,                0.93427,                0.96593,                0.97364,                0.77686,                0.78896,                0.34077,                 1.1937,               0.002806,               0.002806,               0.002806
                    220,                0.77827,                0.50154,                 1.0376,                0.93454,                0.96628,                0.97403,                0.77805,                0.78785,                0.34019,                 1.1931,               0.002773,               0.002773,               0.002773
                    221,                0.77457,                0.50102,                 1.0336,                0.93714,                0.96243,                 0.9739,                0.77893,                0.78699,                0.33993,                 1.1924,                0.00274,                0.00274,                0.00274
                    222,                0.77357,                0.50239,                 1.0356,                0.93221,                0.96754,                0.97335,                0.77751,                0.78703,                0.33965,                 1.1921,               0.002707,               0.002707,               0.002707
                    223,                0.77409,                0.49912,                 1.0333,                0.93179,                  0.968,                0.97312,                0.77789,                0.78633,                0.33961,                 1.1916,               0.002674,               0.002674,               0.002674
                    224,                0.76759,                0.49711,                 1.0346,                0.93357,                0.96578,                0.97283,                0.77789,                0.78562,                0.33956,                 1.1913,               0.002641,               0.002641,               0.002641
                    225,                 0.7726,                0.49281,                 1.0347,                0.93449,                0.96493,                0.97318,                0.77856,                0.78538,                 0.3389,                 1.1913,               0.002608,               0.002608,               0.002608
                    226,                0.77045,                 0.4969,                 1.0359,                0.93024,                0.97108,                0.97394,                0.77726,                0.78548,                0.33846,                 1.1913,               0.002575,               0.002575,               0.002575
                    227,                0.76723,                0.49994,                 1.0381,                0.93252,                0.96568,                0.97377,                0.77807,                0.78561,                0.33858,                 1.1915,               0.002542,               0.002542,               0.002542
                    228,                0.77108,                0.49518,                 1.0365,                0.93144,                0.96921,                0.97344,                0.77749,                0.78495,                 0.3389,                 1.1909,               0.002509,               0.002509,               0.002509
                    229,                0.76356,                0.49445,                 1.0363,                0.93092,                0.96871,                0.97371,                0.77705,                0.78436,                 0.3385,                 1.1905,               0.002476,               0.002476,               0.002476
                    230,                0.76579,                0.49625,                 1.0299,                 0.9316,                0.96805,                  0.974,                0.77679,                0.78394,                0.33829,                 1.1902,               0.002443,               0.002443,               0.002443
                    231,                0.76481,                0.49409,                 1.0329,                0.93105,                0.96944,                0.97396,                0.77732,                0.78404,                0.33815,                   1.19,                0.00241,                0.00241,                0.00241
                    232,                0.76076,                0.49162,                 1.0327,                0.93075,                0.97054,                0.97433,                0.77791,                0.78383,                0.33785,                   1.19,               0.002377,               0.002377,               0.002377
                    233,                0.76459,                0.49212,                 1.0346,                0.93066,                0.96918,                0.97434,                0.77773,                  0.784,                0.33757,                 1.1902,               0.002344,               0.002344,               0.002344
                    234,                 0.7643,                0.49611,                 1.0347,                0.93115,                0.96811,                0.97391,                0.77719,                0.78397,                0.33792,                 1.1901,               0.002311,               0.002311,               0.002311
                    235,                0.76124,                0.48883,                  1.031,                 0.9323,                0.96742,                0.97439,                0.77853,                0.78366,                0.33767,                   1.19,               0.002278,               0.002278,               0.002278
                    236,                0.76207,                0.49009,                 1.0292,                0.93554,                0.96378,                0.97433,                 0.7771,                0.78348,                0.33731,                 1.1901,               0.002245,               0.002245,               0.002245
                    237,                 0.7573,                0.48621,                 1.0312,                0.93795,                0.96245,                0.97431,                0.77819,                0.78369,                0.33708,                 1.1905,               0.002212,               0.002212,               0.002212
                    238,                0.75664,                0.49166,                  1.029,                0.93651,                0.96502,                0.97451,                0.77856,                0.78391,                0.33645,                  1.191,               0.002179,               0.002179,               0.002179
                    239,                0.76066,                0.49123,                 1.0312,                0.93566,                0.96524,                0.97483,                0.77846,                0.78414,                0.33675,                 1.1916,               0.002146,               0.002146,               0.002146
                    240,                0.76194,                0.49678,                 1.0277,                0.93505,                0.96471,                0.97448,                0.77841,                0.78375,                0.33702,                 1.1914,               0.002113,               0.002113,               0.002113
                    241,                 0.7556,                 0.4881,                  1.027,                 0.9353,                 0.9661,                0.97411,                0.77848,                0.78382,                0.33695,                 1.1913,                0.00208,                0.00208,                0.00208
                    242,                0.75471,                0.48449,                 1.0273,                0.93469,                0.96586,                0.97383,                0.77802,                0.78375,                0.33683,                 1.1913,               0.002047,               0.002047,               0.002047
                    243,                0.75474,                 0.4907,                  1.036,                0.93546,                0.96448,                0.97411,                0.77787,                0.78389,                0.33661,                 1.1913,               0.002014,               0.002014,               0.002014
                    244,                0.75482,                0.48956,                 1.0256,                0.93627,                0.96315,                0.97436,                0.77777,                0.78379,                0.33638,                 1.1915,               0.001981,               0.001981,               0.001981
                    245,                0.75599,                0.48706,                 1.0294,                0.93649,                0.96245,                0.97474,                0.77885,                0.78346,                0.33646,                 1.1913,               0.001948,               0.001948,               0.001948
                    246,                0.75194,                 0.4851,                  1.024,                0.93792,                0.96253,                0.97475,                0.77879,                0.78346,                0.33629,                 1.1915,               0.001915,               0.001915,               0.001915
                    247,                0.75666,                0.48546,                 1.0306,                0.93903,                0.96167,                0.97414,                 0.7785,                0.78335,                0.33664,                 1.1914,               0.001882,               0.001882,               0.001882
                    248,                0.75014,                0.48201,                 1.0275,                0.93669,                0.96323,                0.97473,                0.77933,                0.78315,                0.33691,                 1.1915,               0.001849,               0.001849,               0.001849
                    249,                0.74991,                0.48225,                 1.0235,                0.93671,                0.96324,                0.97497,                0.77933,                0.78311,                 0.3368,                 1.1916,               0.001816,               0.001816,               0.001816
                    250,                 0.7457,                  0.481,                 1.0242,                0.93751,                0.96254,                0.97498,                0.77976,                0.78292,                  0.337,                 1.1917,               0.001783,               0.001783,               0.001783
                    251,                0.74261,                0.47488,                 1.0222,                0.93819,                0.96223,                0.97518,                0.77969,                0.78286,                0.33703,                 1.1917,                0.00175,                0.00175,                0.00175
                    252,                 0.7479,                0.48218,                  1.027,                0.93717,                0.96306,                0.97565,                0.77975,                0.78276,                0.33691,                 1.1916,               0.001717,               0.001717,               0.001717
                    253,                0.74525,                 0.4771,                   1.02,                0.93484,                0.96435,                0.97563,                 0.7794,                0.78256,                0.33683,                 1.1916,               0.001684,               0.001684,               0.001684
                    254,                0.74328,                 0.4791,                 1.0244,                0.93542,                0.96407,                0.97568,                0.77946,                 0.7822,                0.33659,                 1.1914,               0.001651,               0.001651,               0.001651
                    255,                0.74299,                0.47709,                 1.0201,                0.93726,                0.96308,                 0.9757,                0.77967,                0.78181,                0.33653,                 1.1914,               0.001618,               0.001618,               0.001618
                    256,                 0.7432,                0.47894,                 1.0239,                0.93868,                0.96245,                0.97575,                0.77991,                0.78178,                0.33674,                 1.1915,               0.001585,               0.001585,               0.001585
                    257,                0.74469,                0.47919,                 1.0204,                 0.9361,                0.96299,                0.97552,                0.77948,                0.78143,                0.33658,                 1.1911,               0.001552,               0.001552,               0.001552
                    258,                0.74481,                0.48165,                 1.0157,                 0.9357,                0.96332,                 0.9754,                0.77962,                 0.7814,                0.33655,                 1.1911,               0.001519,               0.001519,               0.001519
                    259,                0.74123,                0.47767,                 1.0209,                0.93322,                0.96493,                0.97546,                0.78073,                0.78118,                0.33641,                 1.1911,               0.001486,               0.001486,               0.001486
                    260,                0.74354,                0.47718,                 1.0184,                0.93327,                0.96478,                 0.9754,                0.78093,                 0.7811,                0.33621,                 1.1909,               0.001453,               0.001453,               0.001453
                    261,                 0.7425,                0.48043,                 1.0183,                0.93387,                0.96563,                 0.9756,                 0.7815,                0.78087,                0.33572,                 1.1909,                0.00142,                0.00142,                0.00142
                    262,                 0.7402,                0.47204,                 1.0167,                0.93463,                0.96521,                0.97588,                0.78206,                0.78075,                0.33554,                 1.1908,               0.001387,               0.001387,               0.001387
                    263,                0.73634,                0.47331,                  1.015,                0.93493,                0.96528,                0.97559,                0.78245,                0.78032,                0.33532,                 1.1906,               0.001354,               0.001354,               0.001354
                    264,                0.73504,                0.47004,                 1.0148,                0.93568,                0.96606,                 0.9757,                  0.783,                0.78016,                0.33524,                 1.1905,               0.001321,               0.001321,               0.001321
                    265,                0.73569,                0.47083,                 1.0175,                0.93549,                0.96589,                0.97563,                0.78337,                0.78027,                0.33531,                 1.1905,               0.001288,               0.001288,               0.001288
                    266,                0.73738,                 0.4704,                 1.0186,                 0.9356,                0.96597,                0.97565,                0.78288,                0.78027,                0.33505,                 1.1905,               0.001255,               0.001255,               0.001255
                    267,                0.73579,                0.47129,                 1.0081,                0.93598,                0.96595,                0.97573,                 0.7825,                0.78023,                0.33488,                 1.1905,               0.001222,               0.001222,               0.001222
                    268,                0.72956,                0.46738,                 1.0178,                0.93589,                 0.9662,                0.97587,                0.78311,                0.78027,                 0.3351,                 1.1906,               0.001189,               0.001189,               0.001189
                    269,                0.73328,                 0.4722,                 1.0161,                 0.9356,                 0.9654,                0.97573,                0.78275,                0.78008,                0.33484,                 1.1905,               0.001156,               0.001156,               0.001156
                    270,                0.73794,                0.47553,                 1.0141,                0.93601,                0.96549,                0.97579,                0.78309,                0.78011,                0.33494,                 1.1906,               0.001123,               0.001123,               0.001123
                    271,                0.72889,                0.46437,                  1.012,                0.93619,                0.96563,                0.97563,                 0.7831,                0.78031,                0.33539,                 1.1907,                0.00109,                0.00109,                0.00109
                    272,                0.72971,                0.46974,                 1.0179,                0.93591,                0.96611,                 0.9754,                0.78225,                 0.7802,                0.33528,                 1.1906,               0.001057,               0.001057,               0.001057
                    273,                0.73264,                0.46904,                 1.0164,                0.93575,                0.96679,                 0.9754,                0.78206,                0.77999,                 0.3353,                 1.1906,               0.001024,               0.001024,               0.001024
                    274,                0.72681,                0.46274,                 1.0119,                0.93565,                0.96687,                0.97559,                0.78267,                0.77989,                0.33523,                 1.1906,               0.000991,               0.000991,               0.000991
                    275,                0.73367,                0.46362,                 1.0164,                0.93547,                0.96709,                0.97542,                0.78226,                0.77975,                  0.335,                 1.1906,               0.000958,               0.000958,               0.000958
                    276,                0.72982,                0.46519,                 1.0169,                0.93511,                0.96732,                0.97542,                0.78208,                0.77966,                0.33498,                 1.1905,               0.000925,               0.000925,               0.000925
                    277,                 0.7283,                0.46821,                  1.012,                0.93505,                0.96725,                0.97516,                0.78168,                0.77976,                 0.3346,                 1.1906,               0.000892,               0.000892,               0.000892
                    278,                0.72764,                0.46532,                 1.0128,                0.93514,                 0.9672,                0.97519,                0.78237,                0.77959,                 0.3348,                 1.1907,               0.000859,               0.000859,               0.000859
                    279,                0.72452,                  0.467,                  1.014,                 0.9351,                0.96733,                0.97539,                0.78239,                0.77959,                0.33463,                 1.1906,               0.000826,               0.000826,               0.000826
                    280,                 0.7232,                0.46492,                 1.0037,                 0.9363,                0.96609,                0.97504,                0.78199,                0.77928,                0.33473,                 1.1905,               0.000793,               0.000793,               0.000793
                    281,                 0.7216,                0.45893,                 1.0107,                0.93593,                0.96688,                0.97508,                0.78171,                0.77929,                0.33463,                 1.1906,                0.00076,                0.00076,                0.00076
                    282,                0.72649,                 0.4627,                 1.0108,                0.93581,                0.96694,                0.97513,                0.78189,                0.77927,                0.33462,                 1.1907,               0.000727,               0.000727,               0.000727
                    283,                 0.7219,                 0.4647,                 1.0085,                0.93578,                0.96637,                0.97512,                0.78219,                0.77903,                0.33483,                 1.1907,               0.000694,               0.000694,               0.000694
                    284,                0.72247,                0.46008,                 1.0099,                0.93591,                 0.9663,                0.97516,                0.78179,                0.77902,                0.33451,                 1.1907,               0.000661,               0.000661,               0.000661
                    285,                0.72586,                 0.4597,                 1.0119,                0.93615,                0.96617,                0.97544,                0.78236,                0.77885,                 0.3342,                 1.1905,               0.000628,               0.000628,               0.000628
                    286,                0.72316,                0.46094,                 1.0129,                0.93615,                0.96614,                0.97527,                0.78284,                0.77886,                0.33404,                 1.1907,               0.000595,               0.000595,               0.000595
                    287,                0.72153,                0.46331,                  1.011,                0.93617,                0.96603,                0.97528,                0.78305,                0.77893,                0.33401,                 1.1908,               0.000562,               0.000562,               0.000562
                    288,                0.72057,                0.45875,                 1.0114,                0.93629,                 0.9661,                0.97532,                0.78307,                0.77883,                0.33404,                 1.1909,               0.000529,               0.000529,               0.000529
                    289,                 0.7206,                0.46203,                 1.0065,                0.93584,                0.96646,                 0.9753,                0.78289,                0.77873,                0.33398,                 1.1909,               0.000496,               0.000496,               0.000496
                    290,                0.71774,                0.45468,                 1.0077,                0.93603,                0.96634,                 0.9752,                0.78292,                0.77857,                0.33403,                 1.1909,               0.000463,               0.000463,               0.000463
                    291,                0.68392,                0.40223,                  1.037,                0.93582,                0.96642,                0.97517,                0.78308,                0.77865,                0.33408,                  1.191,                0.00043,                0.00043,                0.00043
                    292,                0.67312,                0.39221,                 1.0333,                0.93549,                0.96669,                 0.9753,                0.78279,                0.77846,                0.33411,                  1.191,               0.000397,               0.000397,               0.000397
                    293,                 0.6738,                0.38936,                 1.0282,                0.93556,                0.96664,                0.97518,                0.78244,                 0.7784,                0.33413,                  1.191,               0.000364,               0.000364,               0.000364
                    294,                0.66694,                0.38399,                 1.0224,                0.93535,                0.96681,                0.97526,                0.78258,                0.77835,                0.33384,                  1.191,               0.000331,               0.000331,               0.000331
                    295,                0.66754,                 0.3869,                 1.0268,                0.93486,                0.96733,                0.97517,                0.78298,                0.77815,                0.33394,                 1.1909,               0.000298,               0.000298,               0.000298
